CODE;CITY;COUNTRY;LAT;LON
N/A;ARZANA;UNITED ARAB EMIRATES;24.7800;52.5600
RUN;ST.-DENIS;REUNION ISLAND;-20.8870;55.5100
N/A;SAIQ;OMAN;23.0670;57.6500
N/A;JIROFT;IRAN;28.7270;57.6700
N/A;BAM;IRAN;29.0840;58.4500
MQF;MAGNETIOGORSK;RUSSIA;53.3930;58.7600
MSH;MASIRAH;OMAN;20.6750;58.8900
N/A;IRAN SHAHR;IRAN;27.2360;60.7200
TRB;TURBO;COLOMBIA;25.9860;63.0300
BHK;BUKHARA;RUSSIA;39.7750;64.4800
N/A;SALEKHARD;RUSSIA;66.5900;66.6100
WNS;NAWABSHAH;PAKISTAN;26.2190;68.3900
BHJ;BHUJ;INDIA;23.2880;69.6700
IXY;KANDLA;INDIA;23.1130;70.1000
IXK;KESHOD;INDIA;21.3170;70.2700
RYK;RAHIM YAR KHAN;PAKISTAN;28.3850;70.2800
OMS;OMSK;RUSSIA;54.9670;73.3100
SGC;SURGUT;RUSSIA;61.2500;73.5000
JAI;JAIPUR;INDIA;26.8240;75.8100
ALA;ALMA-ATA;KAZAKHSTAN;43.3520;77.0400
DED;DEHRA DUN;INDIA;30.1870;78.1800
N/A;BAREILLY;INDIA;28.4220;79.4500
JAF;JAFFNA;SRI LANKA;9.7920;80.0700
MAA;MADRAS;INDIA;12.9940;80.1800
N/A;KANPUR;INDIA;26.4040;80.4100
N/A;JHARSUGUDA;INDIA;21.9130;84.0500
SIF;SIMARA;NEPAL;27.1590;84.9800
BTJ;BANDA ACEH;INDONESIA;5.5230;95.4200
N/A;WHOK SEUMAWE;INDONESIA;5.2270;96.9500
N/A;SIBOLGA;INDONESIA;1.5550;98.8900
N/A;JINGHONGGASA;CHINA;21.9750;100.7600
KUL;KUALA LUMPUR;MALAYSIA;2.7460;101.7100
N/A;PULAU PIOMAN;MALAYSIA;2.8180;104.1600
N/A;CHRISTMAS ISLAND;CHRISTMAS ISLAND;-10.4510;105.6900
N/A;TANGERANG;INDONESIA;-6.2930;106.5700
NHA;NHATRANG;VIET NAM;12.2180;109.2000
N/A;POLYARNY;RUSSIA;66.4170;112.0500
N/A;SEK KONG;HONG KONG;22.4360;114.0800
LBU;LABUAN;MALAYSIA;5.3010;115.2500
NKG;NANJING;CHINA;31.7400;118.8600
N/A;BASCO;PHILIPPINES;20.4520;121.9800
N/A;DAET;PHILIPPINES;14.1290;122.9800
LGP;LEGAZPI;PHILIPPINES;7.8280;123.4600
CEB;CEBU;PHILIPPINES;7.1650;124.2100
HRB;HARBIN;CHINA;45.6230;126.2500
N/A;MOKPO;KOREA;34.7590;126.3800
KWJ;KWANGJU;KOREA;35.1260;126.8100
BQS;BLAGOVESCHENSK;RUSSIA;50.4220;127.4100
N/A;WONJU;KOREA;37.4380;127.9600
N/A;SACHON;KOREA;35.0880;128.0700
AMQ;AMBON;INDONESIA;-3.7090;128.0900
TSJ;TSUSHIMA;JAPAN;34.2850;129.3300
KPO;POHANG;KOREA;35.9880;129.4200
FUK;FUKUOKA;JAPAN;33.5860;130.4500
TNE;TANEGASHIMA;JAPAN;30.5470;130.9500
SOQ;SORONG;INDONESIA;-0.9260;131.1200
MYJ;MATSUYAMA;JAPAN;33.8270;132.7000
IZO;IZUMO;JAPAN;35.4140;132.8900
MKW;MANOKWARI;INDONESIA;-0.8800;134.0500
N/A;IRUMA;JAPAN;35.8410;139.4100
N/A;ATSUGI;JAPAN;35.4540;139.4500
MMY;MIYAKE JIMA;JAPAN;34.0720;139.5600
N/A;KISARAZU;JAPAN;35.3980;139.9100
SPK;SAPPORO;JAPAN;43.1160;141.3800
UAM;ANDERSEN;MARIANA ISLANDS;13.5840;144.9300
SHB;NAKASHIBETSU;JAPAN;43.5770;144.9600
POM;PORT MORESBY;PAPUA NEW GUINEA;-9.4430;147.2200
HBA;HOBART;AUSTRALIA;-42.8360;147.5100
MKY;MACKAY;AUSTRALIA;-21.1720;149.1800
N/A;WEYDON;NEW ZEALAND;-77.8830;166.6500
LIF;LIFOU;NEW CALEDONIA;-20.7750;167.2400
TEU;MANAPOURI;NEW ZEALAND;-45.5330;167.6500
VLI;PORT-VILA;VANUATU;-17.6990;168.3200
N/A;PEVEK;RUSSIA;67.5000;171.0000
BHE;WOODBOURNE;NEW ZEALAND;-41.5180;173.8700
N/A;WHENUAPAI;NEW ZEALAND;-36.7880;174.6300
LMG;LAMBASA;FIJI;-16.4670;179.3400
LRL;NIATOUGOU;TOGO;9.7670;1.0910
N/A;ST.-GIRONS;FRANCE;43.0080;1.1030
REU;REUS;SPAIN;41.1470;1.1670
URO;ROUEN;FRANCE;49.3840;1.1750
LIG;LIMOGES;FRANCE;45.8630;1.1790
LFW;LOME;TOGO;6.1660;1.2540
LRH;LA ROCHELLE;FRANCE;43.4490;1.2630
NWI;NORWICH;ENGLAND;52.6760;1.2830
QAS;ECH-CHELIFF;ALGERIA;36.2130;1.3320
MSE;MANSTON;ENGLAND;51.3420;1.3460
CLF;COLTISHALL;ENGLAND;52.7550;1.3570
TLS;TOULOUSE;FRANCE;43.6290;1.3640
N/A;TOULOUSE;FRANCE;43.5460;1.3670
IBZ;IBIZA;SPAIN;38.8730;1.3730
N/A;CHATEAUDUN;FRANCE;48.0580;1.3760
N/A;MONTAUBAN;FRANCE;44.0260;1.3780
LEU;SEO DE URGEL;SPAIN;42.3390;1.4090
TID;TIARET;ALGERIA;35.3410;1.4630
BVE;BRIVE;FRANCE;45.1510;1.4690
N/A;CAHORS;FRANCE;44.3510;1.4750
N/A;TOULOUSE;FRANCE;43.5690;1.4810
N/A;TOULOUSE;FRANCE;43.5860;1.4990
LTQ;LE TOURQUET;FRANCE;50.5150;1.6270
N/A;PAMIERS;FRANCE;43.0910;1.6960
CHR;CHATEAUROUX;FRANCE;46.8620;1.7310
ORE;ORLEANS;FRANCE;47.9880;1.7610
N/A;ABBEVILLE;FRANCE;50.1430;1.8320
CQF;CALAIS;FRANCE;50.9620;1.9550
POX;PONTOISE;FRANCE;49.0960;2.0410
BCN;BARCELONA;SPAIN;41.2970;2.0780
TNF;TOUSSOUS-LE-NOBLE;FRANCE;48.7520;2.1060
LBI;ALBI;FRANCE;43.9140;2.1130
BVA;BEAUVAIS;FRANCE;49.4540;2.1130
N/A;ORLEANS;FRANCE;47.8970;2.1630
NIM;NIAMEY;NIGER;13.4810;2.1840
N/A;VILLACOUBLAY;FRANCE;48.7740;2.2010
DCM;CASTRES;FRANCE;43.5560;2.2890
CCF;CARCASSONNE;FRANCE;43.2160;2.3060
N/A;BRETIGNY-SUR-ORGE;FRANCE;48.5970;2.3310
ORY;PARIS;FRANCE;48.7250;2.3590
MCU;MONTLUCON-GUERET;FRANCE;46.2240;2.3630
COO;COTONOU;BENIN;6.3570;2.3840
N/A;AMIENS;FRANCE;49.8710;2.3860
AUR;AURILLAC;FRANCE;44.8910;2.4220
N/A;USSEL;FRANCE;45.5350;2.4240
LBG;PARIS;FRANCE;48.9690;2.4410
RDZ;RODEZ;FRANCE;44.4080;2.4820
INZ;IN SALAH;ALGERIA;27.2510;2.5120
N/A;CASSAGNES-BEGHONES;FRANCE;44.1770;2.5150
CSF;CREIL;FRANCE;49.2530;2.5190
PKO;PARAKOU;BENIN;9.3570;2.6090
N/A;AVORD;FRANCE;47.0530;2.6320
N/A;MERVILLE;FRANCE;50.6180;2.6420
N/A;KOKSIJDE;BELGIUM;51.0900;2.6530
N/A;MELUN;FRANCE;48.6050;2.6710
N/A;SON BONET;SPAIN;39.5990;2.7030
PMI;PALMA DE MALLORCA;SPAIN;39.5500;2.7330
N/A;LEZIGNAN-CORBIERES;FRANCE;43.1760;2.7340
N/A;PALMA DE MALLORCA;SPAIN;39.5520;2.7390
N/A;BLIDA;ALGERIA;36.5040;2.8140
ELG;EL GOLEA;ALGERIA;30.5710;2.8590
OST;OSTEND;BELGIUM;51.1990;2.8620
PGF;PERPIGNAN;FRANCE;42.7400;2.8710
N/A;BOUFARIK;ALGERIA;36.5460;2.8760
N/A;AIN OUSSERA;ALGERIA;35.5250;2.8790
LOO;LAGHOUAT;ALGERIA;33.7640;2.9270
N/A;ST.-FLOUR;FRANCE;45.0760;2.9940
N/A;NANGIS;FRANCE;48.5940;3.0050
N/A;COULOMMIERS;FRANCE;48.8380;3.0160
N/A;PERONNE;FRANCE;49.8690;3.0280
LIL;LILLE;FRANCE;50.5620;3.0890
NVS;NEVERS;FRANCE;47.0010;3.1140
N/A;CAMBRAI;FRANCE;50.2220;3.1540
CFE;CLERMONT FERRAND;FRANCE;45.7860;3.1690
N/A;MILLAU;FRANCE;43.9900;3.1830
QKT;KORTRIJK-VEVELGEM;BELGIUM;50.8180;3.2080
N/A;ST.-SIMON;FRANCE;49.7580;3.2120
ALG;ALGIER;ALGERIA;36.6910;3.2150
N/A;CAMBRAI;FRANCE;50.1410;3.2630
HRM;TILREMPT;ALGERIA;32.9300;3.3120
LOS;LAGOS;NIGERIA;6.5770;3.3210
BZR;BEZIERS;FRANCE;43.3240;3.3560
N/A;JOIGNY;FRANCE;47.9920;3.3920
VHY;VICHY;FRANCE;46.1690;3.4040
XMU;MOULINS;FRANCE;46.5340;3.4240
N/A;VALENCIENNES;FRANCE;50.3260;3.4610
N/A;URSEL;BELGIUM;51.1440;3.4740
AUF;AUXERRE;FRANCE;47.8500;3.4970
MEN;MENDE;FRANCE;44.5020;3.5330
LPY;LE PUY;FRANCE;45.0790;3.7650
GHA;GHARDAIA;ALGERIA;32.3840;3.7940
N/A;CHIEVRES;BELGIUM;50.5760;3.8310
MPL;MONTPELLIER;FRANCE;43.5760;3.9630
IBA;IBADAN;NIGERIA;7.3620;3.9780
RNE;ROANNE;FRANCE;46.0580;4.0010
N/A;ST.-YAN;FRANCE;46.4130;4.0130
QYR;TROYES;FRANCE;48.3230;4.0180
N/A;MAUBEUGE;FRANCE;50.3100;4.0330
N/A;ALES;FRANCE;44.0690;4.1420
N/A;REIMS;FRANCE;49.2080;4.1570
N/A;CHALONS;FRANCE;48.7760;4.1840
N/A;BOU SAADA;ALGERIA;35.3330;4.2060
MAH;MENORCA;SPAIN;39.8630;4.2190
N/A;SAN LUIS;SPAIN;39.8620;4.2580
EBU;ST.-ETIENNE;FRANCE;45.5400;4.2960
WOE;WOENSDRECHT;NETHERLANDS;51.4490;4.3420
OBS;AUBENAS-VALS-LANAS;FRANCE;44.5440;4.3720
FNI;NIMES;FRANCE;43.7570;4.4160
LID;VALKENBURG;NETHERLANDS;52.1700;4.4260
RTM;ROTTERDAM;NETHERLANDS;51.9570;4.4420
CRL;CHARLEROI;BELGIUM;50.4590;4.4540
ANR;ANTWERP;BELGIUM;51.1900;4.4630
N/A;BRIENNE-LE CHATEAU;FRANCE;48.4300;4.4810
ILR;ILORIN;NIGERIA;16.2850;4.4940
BRU;BRUSSELS;BELGIUM;50.9020;4.4990
XVF;VILEFRANCE;FRANCE;45.9160;4.6410
N/A;CHARLEVILLE;FRANCE;49.7840;4.6470
N/A;FLORENNES;BELGIUM;50.2440;4.6490
N/A;ZOERSEL;BELGIUM;51.2660;4.7550
AMS;AMSTERDAM;NETHERLANDS;52.3090;4.7640
N/A;BEAUVECHAIN;BELGIUM;50.7590;4.7680
DHR;DE KOOY;NETHERLANDS;52.9230;4.7810
QNX;MACON;FRANCE;46.2950;4.7960
XCD;CHALON;FRANCE;46.8260;4.8170
N/A;ORANGE;FRANCE;44.1400;4.8670
N/A;BEAUNE;FRANCE;47.0060;4.8930
N/A;ST.-DIZIER;FRANCE;48.6360;4.8990
AVN;AVIGNON;FRANCE;43.9070;4.9020
N/A;ISTRES;FRANCE;43.5230;4.9240
N/A;GILZE-RIJEN;NETHERLANDS;51.5680;4.9330
LYN;LYON;FRANCE;45.7280;4.9450
N/A;WEELDE;BELGIUM;51.3950;4.9610
FRO;FLORO;NORWAY;61.5840;5.0250
N/A;CARPENTRAS;FRANCE;44.0300;5.0780
LYS;LYON;FRANCE;45.7260;5.0910
N/A;SALON;FRANCE;43.6060;5.1090
N/A;SINT-TRUIDEN;BELGIUM;50.7880;5.1930
SKO;SOKOTO;NIGERIA;12.9160;5.2070
HAU;HAUGESUND;NORWAY;59.3450;5.2080
MRS;MARSEILLE;FRANCE;43.4360;5.2140
BGO;BERGEN;NORWAY;60.2930;5.2180
N/A;BERTRIX;BELGIUM;49.8870;5.2290
THZ;TAHOUA;NIGER;14.8760;5.2650
UTC;SOESTERBERG;NETHERLANDS;52.1270;5.2760
XBK;BOURG;FRANCE;46.2010;5.2920
AKR;AKURE;NIGERIA;7.2470;5.3010
GSF;SETIF;ALGERIA;36.1780;5.3240
N/A;AMBERIEU;FRANCE;45.9870;5.3280
GNB;GRENOBLE;FRANCE;45.3630;5.3290
SRP;STORD;NORWAY;59.7920;5.3410
QXB;AIX-LES-MILLES;FRANCE;43.5050;5.3680
EIN;EINDHOVEN;NETHERLANDS;51.4500;5.3740
OGX;OUARGLA;ALGERIA;31.9170;5.4130
DLE;DOLE;FRANCE;47.0390;5.4270
LGG;LIEGE;BELGIUM;50.6370;5.4430
TMR;TAMANRASSET;ALGERIA;22.8110;5.4510
N/A;VERDUN;FRANCE;49.1220;5.4690
N/A;KLEINE BROGEL;BELGIUM;51.1680;5.4710
N/A;APT;FRANCE;44.0570;5.4950
N/A;BROYE-LES-PESMES;FRANCE;47.3350;5.5140
N/A;LELYSTAD;NETHERLANDS;52.4600;5.5270
N/A;ZUTENDAAL;BELGIUM;50.9480;5.5920
BNI;BENIN;NIGERIA;6.3170;5.5990
N/A;WEERT;NETHERLANDS;51.2550;5.6010
SVG;STAVANGER;NORWAY;58.8770;5.6380
N/A;DAMBLAIN;FRANCE;48.0850;5.6650
N/A;ETAIN;FRANCE;49.2270;5.6720
BSK;BISKRA;ALGERIA;34.7930;5.7380
LWR;LEEUWARDEN;NETHERLANDS;53.2290;5.7610
N/A;FORDE;NORWAY;61.3920;5.7640
CTT;LE CASTELLET;FRANCE;43.2520;5.7850
GJL;JIJEL;ALGERIA;36.7950;5.8730
N/A;DEELEN;NETHERLANDS;52.0610;5.8730
N/A;NANCY;FRANCE;48.5830;5.9550
N/A;CHAMBERY;FRANCE;45.5610;5.9760
GKE;GEILENKIRCHEN;GERMANY;50.9610;6.0420
N/A;BESANCON-LA-VEZE;FRANCE;47.2080;6.0830
TGR;TOUGGOURT;ALGERIA;33.0680;6.0890
NCY;ANNECY;FRANCE;45.9290;6.0990
GVA;GENEVA;SWITZERLAND;46.2380;6.1090
N/A;CUERS;FRANCE;43.2480;6.1270
BGN;BRUEGGEN;GERMANY;51.2000;6.1320
MZM;METZ;FRANCE;49.0720;6.1320
LRC;LAARBRUCH;GERMANY;51.6020;6.1430
TLN;HYERES;FRANCE;43.0970;6.1460
AAH;AACHEN;GERMANY;50.8230;6.1870
N/A;VESOUL-FROTEY;FRANCE;47.6380;6.2040
LUX;LUXEMBURG;LUXEMBURG;49.6260;6.2110
ETZ;METZ;FRANCE;48.9820;6.2540
QNJ;ANNEMASSE;FRANCE;46.1920;6.2680
N/A;PONTARLIER;FRANCE;46.9040;6.3270
N/A;TELERGMA;ALGERIA;36.1090;6.3640
N/A;LUXEUIL;FRANCE;47.7830;6.3640
N/A;LE LUC;FRANCE;43.3840;6.3870
MXJ;MINNA;NIGERIA;9.6520;6.4620
N/A;BOMOEN;NORWAY;60.6390;6.5010
MGL;MOENCHENGLADBACH;GERMANY;51.2300;6.5040
N/A;DAHLEMER BINZ;GERMANY;50.4060;6.5280
N/A;KAMP;GERMANY;51.5300;6.5370
N/A;LUNEVILLE;FRANCE;48.5970;6.5450
N/A;LURE;FRANCE;47.7040;6.5460
GRQ;GRONINGEN;NETHERLANDS;53.1190;6.5790
CZL;CONSTANTINE;ALGERIA;36.2770;6.6240
FAN;LISTA;NORWAY;58.1000;6.6250
N/A;NOERVENICH;GERMANY;50.8310;6.6580
SPM;SPANGDAHLEM;GERMANY;49.9730;6.6920
QUS;GUSAU;NIGERIA;12.1720;6.6960
BMK;BORKUM;GERMANY;53.5950;6.7090
TMS;SAO TOME;SAO TOME & PRINCIPE;0.3780;6.7120
DUS;DUESSELDORF;GERMANY;51.2890;6.7670
ZQF;TRIER;GERMANY;49.8630;6.7890
N/A;MONTBELIARD;FRANCE;47.4870;6.7920
N/A;LES EPLATURES;SWITZERLAND;47.0840;6.7930
ENS;ENSCHEDE;NETHERLANDS;52.2700;6.8740
N/A;PAYERNE;SWITZERLAND;46.8430;6.9150
ESS;ESSEN;GERMANY;51.4010;6.9360
PHC;PORT HARTCOURT;NIGERIA;5.0150;6.9490
CEQ;CANNES;FRANCE;43.5420;6.9530
N/A;BUECHEL;GERMANY;50.1740;7.0630
SCN;SAARBRUECKEN;GERMANY;49.2140;7.1090
MFG;MARADI;NIGER;13.5020;7.1270
SOG;SOGNDAL;NORWAY;61.1560;7.1360
CGN;COLOGNE;GERMANY;50.8660;7.1430
NCE;NICE;FRANCE;43.6610;7.2180
EME;EMDEN;GERMANY;53.3910;7.2270
N/A;SAANEN;SWITZERLAND;46.4880;7.2510
ABV;ABUJA;NIGERIA;9.0070;7.2630
HHN;HAHN;GERMANY;49.9500;7.2640
MOL;MOLDE;NORWAY;62.7460;7.2720
N/A;MENDIG;GERMANY;50.3660;7.3150
SIR;SION;SWITZERLAND;46.2190;7.3270
CMR;COLMAR;FRANCE;48.1100;7.3590
N/A;AOSTA;ITALY;45.7380;7.3680
N/A;RHEINE-BRENTLANGE;GERMANY;52.2910;7.3870
N/A;COLMAR;FRANCE;47.9220;7.3990
N/A;ZWEIBRUECKEN;GERMANY;49.2090;7.4010
PCP;PRINCIPE;SAO TOME & PRINCIPE;1.6630;7.4120
N/A;GRENCHEN;SWITZERLAND;47.1810;7.4170
N/A;LEER;GERMANY;53.2720;7.4430
BRN;BERN;SWITZERLAND;46.9140;7.4970
ZNV;KOBLENZ;GERMANY;50.3250;7.5310
N/A;HOPSTEN;GERMANY;52.3390;7.5410
ENU;ENUGU;NIGERIA;6.4740;7.5620
RMS;RAMSTEIN;GERMANY;49.4380;7.6010
N/A;MEINERZHAGEN;GERMANY;51.0990;7.6020
N/A;TURIN;ITALY;45.0860;7.6030
DTM;DORTMUND;GERMANY;51.5180;7.6120
CUF;LEVALDIGI;ITALY;44.5460;7.6220
SXB;STRASSBOURG;FRANCE;48.5380;7.6280
TRN;TORINO;ITALY;45.2010;7.6490
N/A;WITTMUNDHAFEN;GERMANY;53.5480;7.6670
N/A;ZURICH AREA;SWITZERLAND;46.6140;7.6780
FMO;MUENSTER/OSNABRUECK;GERMANY;52.1340;7.6850
ZAR;ZARIA;NIGERIA;41.5790;7.6860
N/A;TURTMANN;SWITZERLAND;46.3040;7.7140
AAE;ANNABA;ALGERIA;36.8220;7.8090
N/A;HAGUENAU;FRANCE;48.7930;7.8160
N/A;RARON;SWITZERLAND;46.3040;7.8230
KSU;KRISTIANSUND;NORWAY;63.1120;7.8240
N/A;FREIBURG;GERMANY;48.0200;7.8340
N/A;INTERLAKEN;SWITZERLAND;46.6760;7.8790
N/A;JEVER;GERMANY;53.5330;7.8890
ZCA;ARNSBERG;GERMANY;51.4830;7.8990
AJY;AGADEZ;NIGER;16.9650;7.9970
WVN;WILHELMSHAVEN;GERMANY;53.5050;8.0530
N/A;SIEGERLAND;GERMANY;50.7080;8.0820
KRS;KRISTIANSAND;NORWAY;58.2040;8.0850
TOE;TOZEUR;TUNISIA;33.9400;8.1110
TEE;TEBESSA;ALGERIA;35.4310;8.1210
ALL;ALBENGA;ITALY;44.0510;8.1270
N/A;MAINZ;GERMANY;49.9690;8.1470
ZCC;BADEN-BADEN;GERMANY;48.7910;8.1870
N/A;ALPNACH;SWITZERLAND;46.9440;8.2840
AHO;ALGHERO;ITALY;40.6320;8.2910
N/A;ULRICHEN;SWITZERLAND;46.5010;8.2960
N/A;EMMEN;SWITZERLAND;47.0920;8.3050
GUT;GUETERSLOH;GERMANY;51.9230;8.3060
N/A;WIESBADEN;GERMANY;50.0500;8.3250
N/A;KARLSRUHE;GERMANY;48.9820;8.3330
N/A;DIEPHOLZ;GERMANY;52.5850;8.3410
CBQ;CALABAR;NIGERIA;4.9760;8.3470
STA;STAUNING;DENMARK;55.9900;8.3540
N/A;WORMS;GERMANY;49.6060;8.3680
N/A;BUOCHS;SWITZERLAND;46.9750;8.3990
N/A;LINDTORP;DENMARK;56.3970;8.4430
ZQC;SPEYER;GERMANY;49.3020;8.4510
N/A;COLEMAN;GERMANY;49.5630;8.4630
VVZ;ILLIZI;ALGERIA;26.5730;8.4840
MHG;MANNHEIM;GERMANY;49.4730;8.5140
N/A;DAGLI;NORWAY;60.4170;8.5140
ZQL;DONAUESCHINGEN;GERMANY;47.9730;8.5220
KAN;KANO;NIGERIA;12.0470;8.5240
FRA;FRANKFURT;GERMANY;50.0260;8.5430
ZRH;ZURICH;SWITZERLAND;47.4650;8.5490
EBJ;ESBJERG;DENMARK;55.5260;8.5530
N/A;ZURICH;SWITZERLAND;47.3830;8.5670
BRV;BREMERHAVEN;GERMANY;53.5030;8.5730
MDI;MAKURDI;NIGERIA;7.7040;8.6140
PAD;PADERBORN;GERMANY;51.6140;8.6160
LEM;LEMWERDER;GERMANY;53.1430;8.6230
N/A;EGELSBACH;GERMANY;49.9610;8.6440
N/A;DUBENDORF;SWITZERLAND;47.3990;8.6480
QHD;HEIDELBERG;GERMANY;49.3930;8.6520
N/A;NORDHOLZ;GERMANY;53.7670;8.6580
N/A;CAMERI;ITALY;45.5290;8.6690
N/A;ALLENDORF;GERMANY;51.0350;8.6790
TED;THISTED;DENMARK;57.0690;8.7050
SSG;MALABO;EQUATORIAL GUINEA;3.7550;8.7090
MXP;MILANO;ITALY;45.6310;8.7280
POG;PORT GENTIL;GABON;-0.7120;8.7540
N/A;TANOUT;NIGER;14.9990;8.7670
BRE;BREMEN;GERMANY;53.0470;8.7870
CLY;CALVI;CORSE ISL.;42.5310;8.7930
AJA;AJACCIO;CORSE ISL.;41.9240;8.8030
GAF;GAFSA;TUNISIA;34.4220;8.8220
GOA;GENOA;ITALY;44.4120;8.8420
JOS;JOS;NIGERIA;23.6210;8.8690
LUG;LUGANO;SWITZERLAND;46.0040;8.9110
ZNF;HANAU;GERMANY;50.1690;8.9610
DCI;DECIMOMANNU;ITALY;39.3540;8.9720
ZND;ZINDER;NIGER;13.7790;8.9840
CAG;CAGLIARI;ITALY;39.2510;9.0540
N/A;MOLLIS;SWITZERLAND;47.0790;9.0650
N/A;BRUECKEBURG;GERMANY;52.2780;9.0820
FSC;FIGARI;CORSE ISL.;41.5010;9.0980
KRP;KARUP;DENMARK;56.2970;9.1240
BLL;BILLUND;DENMARK;55.7400;9.1520
N/A;SKIVE;DENMARK;56.5500;9.1730
N/A;CORTE;FRANCE;42.2940;9.1930
N/A;VANDEL;DENMARK;55.6970;9.1930
N/A;MILANO;ITALY;45.5400;9.2020
N/A;NOTODDEN;NORWAY;59.5660;9.2120
STR;STUTTGART;GERMANY;48.6900;9.2220
EBM;EL BORMA;TUNISIA;31.7040;9.2540
OMB;OMBOUE HOSPIAL;GABON;-1.5750;9.2630
SKS;SKRYDSTRUP;DENMARK;55.2250;9.2640
LIN;MILAN;ITALY;45.4450;9.2770
N/A;KRUSA-PADBORG;DENMARK;54.8700;9.2790
N/A;FRITZLAR;GERMANY;51.1140;9.2860
VDB;FAGERNES;NORWAY;61.0110;9.2930
N/A;KOLDING;DENMARK;55.4360;9.3310
N/A;EGGEBECK;GERMANY;54.6250;9.3410
N/A;MENGEN;GERMANY;48.0540;9.3730
KSF;KASSEL;GERMANY;51.4080;9.3780
N/A;FLENSBURG;GERMANY;54.7720;9.3780
SOZ;SOLENZARA;CORSE ISL.;41.9240;9.4060
LBV;LIBREVILLE;GABON;0.4580;9.4120
N/A;WUNSTORF;GERMANY;52.4570;9.4270
DJG;DJANET;ALGERIA;24.2930;9.4520
N/A;VESTHIMMERLAND;DENMARK;56.8470;9.4590
BIA;BASTIA;CORSE ISL.;42.5540;9.4830
FDH;FRIEDRICHSHAFEN;GERMANY;47.6710;9.5110
N/A;SCHLESWIG;GERMANY;54.4590;9.5160
OLB;OLBIA;ITALY;40.8990;9.5180
N/A;HOHN;GERMANY;54.3120;9.5380
ACH;ALTENRHEIN;SWITZERLAND;47.4850;9.5610
SKE;SKIEN;NORWAY;59.1850;9.5670
N/A;ITZEHOE;GERMANY;53.9940;9.5780
N/A;RENDSBURG;GERMANY;54.2210;9.6010
OLA;ORLAND;NORWAY;63.6990;9.6040
IAM;ZARZAITINE;ALGERIA;28.0510;9.6430
TTB;TORTOLI;ITALY;39.9190;9.6830
HAJ;HANNOVER;GERMANY;52.4610;9.6850
BGY;BERGAMO;ITALY;45.6740;9.7040
LTD;GHADAMES;LIBYA;30.1520;9.7150
DLA;DOUALA;CAMEROON;4.0060;9.7190
QPZ;PIACENZA;ITALY;44.9130;9.7230
N/A;BIBERACH;GERMANY;48.1110;9.7630
N/A;SCHWAEBISCH HALL;GERMANY;49.1180;9.7770
N/A;BIZERTE;TUNISIA;37.2450;9.7910
SGD;SOENDERBORG;DENMARK;54.9640;9.7920
BSG;BATA;EQUATORIAL GUINEA;1.9050;9.8060
XFW;HAMBURG;GERMANY;53.5350;9.8350
AAL;AALBORG;DENMARK;57.0930;9.8490
SMV;SAMEDAN;SWITZERLAND;46.5320;9.8830
N/A;BORDJ EL AMRI;TUNISIA;36.7210;9.9430
N/A;HILDESHEIM;GERMANY;52.1770;9.9460
N/A;NIEDERSTETTEN;GERMANY;49.3920;9.9580
GHF;GIEBELSTADT;GERMANY;49.6480;9.9660
HAM;HAMBURG;GERMANY;53.6300;9.9880
N/A;LEUTKIRCH;GERMANY;47.8590;10.0140
ZCN;CELLE;GERMANY;52.5910;10.0220
GAE;GABES;TUNISIA;33.8770;10.1030
BPC;BAMENDA;CAMEROON;6.0390;10.1230
GHT;GHAT;LIBYA;25.1460;10.1430
KEL;KIEL;GERMANY;54.3790;10.1450
N/A;FASSBERG;GERMANY;52.9190;10.1840
N/A;KITZINGEN;GERMANY;49.7430;10.2010
TUN;TUNIS;TUNISIA;36.8510;10.2270
N/A;SINDAL;DENMARK;57.5030;10.2290
EBA;MARINA DI CAMPO;ITALY;42.7600;10.2390
N/A;MEMMINGEN;GERMANY;47.9890;10.2390
LBQ;LAMBARENE;GABON;-0.7040;10.2460
TRF;TORP;NORWAY;59.1870;10.2590
N/A;AALEN-HEIDENHEIM;GERMANY;48.7780;10.2640
N/A;GHEDI;ITALY;45.4320;10.2680
PMF;PARMA;ITALY;44.8240;10.2960
ODE;ODENSE;DENMARK;55.4760;10.3290
VBS;MONTICHIARI;ITALY;45.4290;10.3310
BFX;BAFOUSSAM;CAMEROON;5.5370;10.3540
N/A;REMADA;TUNISIA;32.3060;10.3820
PSA;PISA;ITALY;43.6840;10.3930
N/A;EISENACH;GERMANY;50.9930;10.4730
N/A;HASSFURT;GERMANY;50.0180;10.5290
BWE;BRAUNSCHWEIG;GERMANY;52.3190;10.5560
FBU;OSLO;NORWAY;59.8960;10.6170
AAR;AARHUS;DENMARK;56.3040;10.6190
SFA;SFAX;TUNISIA;34.7180;10.6910
LBC;LUEBECK;GERMANY;53.8050;10.7190
FOM;FOUMBAN;CAMEROON;5.6370;10.7510
MIR;MONASTIR;TUNISIA;35.7580;10.7550
DJE;DJERBA;TUNISIA;33.8750;10.7750
N/A;RYGGE;NORWAY;59.3790;10.7860
N/A;LECHFELD;GERMANY;48.1860;10.8620
VRN;VILLAFRANCA;ITALY;45.3960;10.8880
N/A;LANDSBERG;GERMANY;48.0710;10.9060
N/A;BAMBERG;GERMANY;49.9200;10.9140
TCH;TCHIBANGA;GABON;-2.8890;10.9190
