CODE;CITY;COUNTRY;LAT;LON
TBZ;TABRIZ;IRAN;38.133;46.235
EFL;KEFFALLINIA;GREECE;38.12;20.501
PMO;PALERMO;ITALY;38.111;13.313
N/A;DEKELIA;GREECE;38.109;23.784
N/A;BEJA (MADEIRA);ACORES;38.079;-7.932
REG;REGGIO CALABRIA;ITALY;38.071;15.651
N/A;ELEFSIS;GREECE;38.064;23.556
N/A;YANGKU;KOREA;38.061;128.669
ASB;ASHKHABAD;RUSSIA;37.992;58.363
N/A;MEGARA;GREECE;37.981;23.365
KYA;KONYA;TURKEY;37.979;32.562
N/A;SIIRT;TURKEY;37.979;41.84
N/A;MURCIA;SPAIN;37.951;-1.23
N/A;IZMIR;TURKEY;37.951;27.329
WAL;WALLOPS ISLAND;USA;37.94;-75.466
BAL;BATMAN;TURKEY;37.929;41.116
GCK;GARDEN CITY;USA;37.927;-100.724
PYR;ANDRAVIDA;GREECE;37.921;21.293
TPS;TRAPANI;ITALY;37.913;12.488
FTK;FORT KNOX;USA;37.907;-85.972
SCK;STOCKTON;USA;37.894;-121.239
DIY;DIYABAKIR;TURKEY;37.894;40.201
HEW;ATHENS;GREECE;37.888;23.732
N/A;CHUNCHON;KOREA;37.884;127.718
ODB;CORDOBA;SPAIN;37.842;-4.849
N/A;AYDIN;TURKEY;37.816;27.886
N/A;TONOPAH;USA;37.794;-116.779
DNZ;DENIZLI;TURKEY;37.785;29.701
N/A;ISPARTA;TURKEY;37.785;30.582
MJV;MURCIA;SPAIN;37.775;-0.812
KAG;KANGNUNG;KOREA;37.753;128.944
ZTH;ZAKYNTHOS;GREECE;37.75;20.882
TYN;TAIYUAN;CHINA;37.747;112.629
TBN;FORT LEONARDWOOD;USA;37.741;-92.141
PDL;PONTA DELGADA;ACORES;37.741;-25.698
OAK;OAKLAND;USA;37.721;-122.221
CDC;CEDAR CITY;USA;37.701;-113.099
SMI;SAMOS;GREECE;37.69;26.912
ICT;WICHITA;USA;37.65;-97.433
N/A;SHAHR ABAD;IRAN;37.628;56.173
MOD;MODESTO;USA;37.626;-120.954
IAB;WICHITA;USA;37.623;-97.267
SFO;SAN FRANCISCO;USA;37.619;-122.375
GMP;SEOUL;KOREA;37.558;126.791
N/A;TRIPOLIS;GREECE;37.531;22.405
RIC;RICHMOND;USA;37.505;-77.319
N/A;BOJNORD;IRAN;37.493;57.301
CTA;CATANIA;ITALY;37.467;15.066
SSN;SEOUL EAST;KOREA;37.446;127.114
N/A;WONJU;KOREA;37.438;127.96
JMK;MYKONOS;GREECE;37.435;25.348
N/A;SYROS;GREECE;37.423;24.951
SVQ;SEVILLA;SPAIN;37.418;-5.893
NUQ;MOUNTAIN VIEW;USA;37.415;-122.048
YNT;YANTAI;CHINA;37.402;121.372
NSY;SIGONELLA;ITALY;37.401;14.922
N/A;KALALEH;IRAN;37.383;55.452
MER;MERCED;USA;37.38;-120.568
SJC;SAN JOSE;USA;37.362;-121.929
N/A;MARAGHEH;IRAN;37.349;46.126
RAS;RASHT;IRAN;37.325;49.606
N/A;TERMEZ;RUSSIA;37.286;67.308
N/A;BIZERTE;TUNISIA;37.245;9.791
N/A;SUWON;KOREA;37.239;127.007
GRX;GRANADA;SPAIN;37.189;-3.777
LRS;LEROS;GREECE;37.185;26. Aug
OZP;SEVILLA;SPAIN;37.175;-5.616
DRO;DURANGO;USA;37.151;-107.754
N/A;PORTIMAO;ACORES;37.149;-8.584
FAF;FORT EUSTIS;USA;37.133;-76.609
GRX;GRANADA;SPAIN;37.133;-3.636
PHF;NEWPORT NEWS;USA;37.132;-76.493
TOX;TOBOLSK;RUSSIA;37.132;-92.084
N/A;SANLIURFA;TURKEY;37.092;38.846
OSN;OSAN;KOREA;37.091;127.029
LFI;HAMPTON;USA;37.083;-76.36
KLX;KALAMATA;GREECE;37.068;22.026
HTN;HOTAN;CHINA;37.038;79.866
N/A;KAMISHLI;SYRIA;37.024;41.194
FAO;FARO;ACORES;37.014;-7.966
ADA;ADANA;TURKEY;37.002;35.426
ADA;ADANA;TURKEY;36.982;35.28
N/A;SPARTI;GREECE;36.973;22.526
SMA;SANTA MARIA (ISLAND);ACORES;36.971;-25.171
N/A;PYONGTAEK;KOREA;36.961;127.033
GZT;GAZIANTEP;TURKEY;36.948;37.479
NGU;NORFOLK;USA;36.938;-76.289
RZR;RAMSAR;IRAN;36.91;50.679
N/A;GORGAN;IRAN;36.909;54.402
AYT;ANTALYA;TURKEY;36.901;30.792
ORF;NORFOLK;USA;36.894;-76.201
TUN;TUNIS;TUNISIA;36.851;10.227
LEI;ALMERIA;SPAIN;36.844;-2.37
AAE;ANNABA;ALGERIA;36.822;7.809
NTU;OCEANA;USA;36.821;-76.033
PNL;PANTELLERIA;ITALY;36.816;11.969
GJL;JIJEL;ALGERIA;36.795;5.873
KGS;KOS;GREECE;36.793;27.092
FAT;FRESNO;USA;36.776;-119.718
N/A;TALUQAN;AFGHANISTAN;36.775;69.532
N/A;ZANJAN;IRAN;36.774;48.36
N/A;SHEBERGHAN;AFGHANISTAN;36.75;65.912
XRY;JEREZ;SPAIN;36.744;-6.06
FMN;FARMINGTON;USA;36.741;-108.23
PNC;PONCA CITY;USA;36.731;-97.1
N/A;BORDJ EL AMRI;TUNISIA;36.721;9.943
N/A;CHONGJU;KOREA;36.716;127.499
DLM;DALAMAN;TURKEY;36.713;28.793
BJA;BEJAJA;ALGERIA;36.712;05. Jul
MZR;MAZAR-I-SHARIF;AFGHANISTAN;36.707;67.209
ALG;ALGIER;ALGERIA;36.691;3.215
AGP;MALAGA;SPAIN;36.674;-4.499
HOP;HOPKINSVILLE;USA;36.668;-87.496
UND;KUNDUZ;AFGHANISTAN;36.665;68.911
N/A;NOSHAHR;IRAN;36.663;51.465
TOY;TOYAMA;JAPAN;36.648;137.187
N/A;ROTA;SPAIN;36.645;-6.349
N/A;DASHT-E-NAZ;IRAN;36.644;53.188
YEC;YECHON;KOREA;36.632;128.355
INS;INDIAN SPRINGS;USA;36.587;-115.673
N/A;ISKENDERUN;TURKEY;36.573;36.154
N/A;BOUFARIK;ALGERIA;36.546;2.876
ZGC;LANZHOU;CHINA;36.517;103.622
N/A;BLIDA;ALGERIA;36.504;2.814
N/A;SARAKHS;IRAN;36.501;61.065
N/A;EMAM SHAHR;IRAN;36.424;55.106
RHO;RHODOS;GREECE;36.405;28.086
JTR;SANTORINI;GREECE;36.4;25.479
KMQ;KANAZAWA;JAPAN;36.394;136.408
N/A;RHODOS;GREECE;36.383;28.109
END;ENID;USA;36.34;-97.916
NLC;LEMOORE;USA;36.333;-119.952
GAG;GAGE;USA;36.295;-99.776
CZL;CONSTANTINE;ALGERIA;36.277;6.624
KIT;KITHIRA;GREECE;36.274;23.017
TAO;QINGDAO;CHINA;36.263;120.375
ECG;ELIZABETH CITY;USA;36.261;-76.174
HRO;HARRISON;USA;36.261;-93.155
N/A;GHAZVIN;IRAN;36.241;50.047
LSV;LAS VEGAS;USA;36.236;-115.034
QAS;ECH-CHELIFF;ALGERIA;36.213;1.332
TUL;TULSA;USA;36.198;-95.888
ALP;ALEPPO;SYRIA;36.181;37.224
N/A;HYAKURI;JAPAN;36.181;140.415
OKI;OKI ISLAND;JAPAN;36.181;133.325
GSF;SETIF;ALGERIA;36.178;5.324
MMJ;MATSUMOTO;JAPAN;36.167;137.923
GIB;GIBRALTAR;GIBRALTAR;36.151;-5.349
N/A;FUKUI;JAPAN;36.143;136.224
INT;WINSTON-SALEM;USA;36.134;-80.222
BNA;NASHVILLE;USA;36.124;-86.678
N/A;TELERGMA;ALGERIA;36.109;6.364
LAS;LAS VEGAS;USA;36.08;-115.152
DHT;DALHART;USA;36.023;-102.547
FYV;FAYETTEVILLE;USA;36.005;-94.17
KPO;POHANG;KOREA;35.988;129.42
BYH;BLYTHEVILLE;USA;35.964;-89.943
MMZ;MAIMAMA;AFGHANISTAN;35.934;64.759
GIL;GILGIT;PAKISTAN;35.919;74.334
N/A;MALTA ACC;MALTA;35.917;14.417
KUB;KUNSAN;KOREA;35.904;126.616
TAE;TAEGU;KOREA;35.894;128.659
N/A;CHITRAL;PAKISTAN;35.886;71.801
N/A;JHUNJU;KOREA;35.878;127.119
RDU;RALEIGH-DURHAM;USA;35.877;-78.787
MLA;MALTA;MALTA;35.857;14.478
N/A;KYUNGJU;KOREA;35.856;129.211
N/A;IRUMA;JAPAN;35.841;139.41
JBR;JONESBORO;USA;35.832;-90.646
TYS;KNOXVILLE;USA;35.812;-83.993
N/A;SHIMOFUSA;JAPAN;35.799;140.011
NRT;TOKYO;JAPAN;35.765;140.386
MIR;MONASTIR;TUNISIA;35.758;10.755
N/A;RELIZANE;ALGERIA;35.752;0.626
OKO;YOKOTA;JAPAN;35.748;139.348
HKY;HICKORY;USA;35.741;-81.389
N/A;BOU SFER;ALGERIA;35.735;-0.805
TNG;TANGER;MOROCCO;35.727;-5.917
N/A;TEHERAN;IRAN;35.703;51.475
THR;TEHERAN;IRAN;35.689;51.313
NID;CHINA;USA;35.688;-117.691
N/A;TOKYO;JAPAN;35.672;139.528
MKO;MUSKOGEE;USA;35.657;-95.361
N/A;TEHERAN;IRAN;35.645;51.381
ORN;ORAN;ALGERIA;35.624;-0.621
SAF;SANTA FE;USA;35.617;-106.088
MKL;JACKSON;USA;35.6;-88.916
TTU;TETOUAN;MOROCCO;35.594;-5.32
USN;ULSAN;KOREA;35.593;129.352
N/A;SEMNAN;IRAN;35.591;53.495
HND;TOKYO;JAPAN;35.552;139.779
TAF;ORAN;ALGERIA;35.542;-0.532
CHQ;CHANIA;GREECE;35.532;24.149
TTJ;TOTTORI;JAPAN;35.53;134.166
N/A;AIN OUSSERA;ALGERIA;35.525;2.879
N/A;ZAMA;JAPAN;35.514;139.394
LMP;LAMPEDUSA;ITALY;35.498;12.618
YGJ;MIHO;JAPAN;35.492;133.236
GWW;GOTHA OST;GERMANY;35.461;-77.965
N/A;ATSUGI;JAPAN;35.454;139.45
BFL;BAKERSFIELD;USA;35.433;-119.057
TEE;TEBESSA;ALGERIA;35.431;8.121
AOK;KARPATHOS;GREECE;35.421;27.146
KSJ;KASOS;GREECE;35.421;26.91
TIK;OKLAHOMA CITY;USA;35.415;-97.386
IZO;IZUMO;JAPAN;35.414;132.89
LTK;LATAKIA;SYRIA;35.401;35.949
N/A;KISARAZU;JAPAN;35.398;139.91
N/A;GIFU;JAPAN;35.394;136.869
OKC;OKLAHOMA CITY;USA;35.393;-97.601
NQA;MILLINGTON;USA;35.357;-89.87
TID;TIARET;ALGERIA;35.341;1.463
GSB;GOLDSBORO;USA;35.339;-77.961
HER;HERAKLION;GREECE;35.339;25.18
FSM;FORT SMITH;USA;35.336;-94.367
N/A;SKARDU;PAKISTAN;35.335;75.536
N/A;BOU SAADA;ALGERIA;35.333;4.206
DEZ;DEIRE ZOR;SYRIA;35.285;40.176
MLN;MELILLA;SPANISH NORTH AFRICA;35.28;-2.956
BYS;FORT IRWIN;USA;35.28;-116.63
NGO;NAGOYA;JAPAN;35.255;136.924
SDG;SANANDAJ;IRAN;35.247;47.007
AMA;AMARILLO;USA;35.219;-101.706
CLT;CHARLOTTE;USA;35.214;-80.943
JSH;SITIA;GREECE;35.214;26.098
MUW;GHRISS;ALGERIA;35.208;0.147
N/A;KASTELI;GREECE;35.187;25.327
TCC;TUCUMCARI;USA;35.183;-103.603
PUS;KIMHAE;KOREA;35.179;128.938
AHU;AL HOCIEMA;MOROCCO;35.177;-3.839
N/A;SIDI BEL ABBES;ALGERIA;35.172;-0.593
POB;FAYETTEVILLE;USA;35.171;-79.014
N/A;BUSAN;KOREA;35.171;129.129
GNT;GRANTS;USA;35.165;-107.901
N/A;NADOR;MOROCCO;35.153;-2.92
N/A;CHINHAE;KOREA;35.141;128.696
KWJ;KWANGJU;KOREA;35.126;126.81
N/A;SACHON;KOREA;35.088;128.07
ZUN;ZUNI PUEBLO;USA;35.083;-108.792
EWN;NEW BERN;USA;35.073;-77.043
MEM;MEMPHIS;USA;35.042;-89.977
ABQ;KIRTLAND A.F.B.;USA;35.04;-106.609
CHA;CHATTANOOGA;USA;35.035;-85.204
TLM;TLEMCEN;ALGERIA;35.017;-1.45
HBR;HOBART;USA;34.991;-99.051
N/A;TATEYAMA;JAPAN;34.987;139.829
LRF;JACKSONVILLE;USA;34.918;-92.146
EDW;EDWARDS AFB;USA;34.905;-117.884
NKT;CHERRY POINT;USA;34.902;-76.881
MLC;MCALESTER;USA;34.882;-95.783
LCA;LARNACA;CYPRUS;34.875;33.625
N/A;HAMADAN;IRAN;34.868;48.552
RBM;ROBINSON;USA;34.85;-92.3
RSU;YEOSU;KOREA;34.84;127.615
SDT;SAIDU SHARIF;PAKISTAN;34.813;72.352
N/A;YAIZU;JAPAN;34.813;138.298
ADH;ALDAN;RUSSIA;34.804;-96.671
BSK;BISKRA;ALGERIA;34.793;5.738
OUD;OUJDA;MOROCCO;34.787;-1.924
ITM;OSAKA;JAPAN;34.785;135.438
OIM;OSHIMA;JAPAN;34.784;139.361
N/A;MOKPO;KOREA;34.759;126.38
OKJ;OKAYAMA;JAPAN;34.757;133.856
N/A;HAMAMATSU;JAPAN;34.75;137.703
LIT;LITTLE ROCK;USA;34.729;-92.224
VBG;LOMPOC;USA;34.729;-120.577
SFA;SFAX;TUNISIA;34.718;10.691
PFO;PAPHOS;CYPRUS;34.718;32.486
NCA;JACKSONVILLE;USA;34.708;-77.439
HUA;REDSTONE;USA;34.679;-86.685
LTS;ALTUS;USA;34.667;-99.267
PRC;PRESCOTT;USA;34.654;-112.419
FSI;FORT SILL;USA;34.65;-98.402
PMD;PALMDALE;USA;34.629;-118.084
N/A;OSAKA;JAPAN;34.596;135.603
VCV;VICTORVILLE;USA;34.593;-117.379
N/A;KOHNAN;JAPAN;34.591;133.933
AKT;AKROTIRI;CYPRUS;34.59;32.988
N/A;KLEIAT;LEBANON;34.589;36.011
KBL;KABUL;AFGHANISTAN;34.566;69.212
PMS;PALMYRA;SYRIA;34.557;38.317
CGO;ZHENGZHOU;CHINA;34.519;113.841
AND;ANDERSEN;USA;34.495;-82.709
XIY;XI'AN;CHINA;34.446;108.752
HIJ;HIROSHIMA;JAPAN;34.435;132.922
CDS;CHILDRESS;USA;34.434;-100.288
GAF;GAFSA;TUNISIA;34.422;8.822
JAA;JALALABAD;AFGHANISTAN;34.399;70.499
CVS;CLOVIS;USA;34.383;-103.322
KSH;BAKHTARAN;IRAN;34.346;47.156
MFG;MUZAFFARABAD;PAKISTAN;34.338;73.508
ADM;ARDMORE;USA;34.303;-97.019
NNA;KENTIRA;MOROCCO;34.299;-6.596
NXP;TWENTY NINE PALMS;USA;34.296;-116.162
TSJ;TSUSHIMA;JAPAN;34.285;129.33
ILM;WILMINGTON;USA;34.271;-77.903
TAK;TAKAMATSU;JAPAN;34.214;134.016
HEA;HERAT;AFGHANISTAN;34.21;62.228
BUR;BURBANK;USA;34.201;-118.359
FLO;FLORENCE;USA;34.185;-79.724
PBF;PINE BLUFF;USA;34.175;-91.934
N/A;MAHMOOD ABAD;IRAN;34.169;51.318
N/A;IWAKUNI;JAPAN;34.144;132.236
N/A;ARAK;IRAN;34.14;49.848
IXL;LEH;INDIA;34.136;77.546
TKS;TOKUSHIMA;JAPAN;34.133;134.606
NTD;POINT MUGU;USA;34.12;-119.121
N/A;RISALPUR;PAKISTAN;34.081;71.972
MMY;MIYAKE JIMA;JAPAN;34.072;139.56
ONT;ONTARIO;USA;34.056;-117.601
RBA;RABAT;MOROCCO;34.051;-6.751
N/A;OZUKI;JAPAN;34.045;131.052
N/A;HOFU;JAPAN;34.034;131.549
PEW;PESHAWAR;PAKISTAN;33.994;71.514
SPS;WICHITA FALLS;USA;33.989;-98.492
SXR;SRINAGAR;INDIA;33.987;74.774
N/A;TERBELA;PAKISTAN;33.986;72.611
SSC;SUMTER;USA;33.973;-80.473
RAL;RIVERSIDE;USA;33.952;-117.445
LAX;LOS ANGELES;USA;33.942;-118.408
TOE;TOZEUR;TUNISIA;33.94;8.111
CAE;COLOMBIA;USA;33.939;-81.119
UBJ;YAMAGUCHI;JAPAN;33.93;131.279
FEZ;FEZ;MOROCCO;33.927;-4.978
HHR;HAWTHORNE;USA;33.923;-118.335
MGE;MARIETTA;USA;33.915;-84.516
N/A;PARACHINAR;PAKISTAN;33.902;70.071
N/A;ASHIYA;JAPAN;33.883;130.653
RIV;RIVERSIDE;USA;33.881;-117.259
MEK;MEKNES;MOROCCO;33.879;-5.515
GAE;GABES;TUNISIA;33.877;10.103
DJE;DJERBA;TUNISIA;33.875;10.775
RAZ;RAWALA KOT;PAKISTAN;33.849;73.798
KKJ;KITAKYUSHU;JAPAN;33.836;130.947
PSP;PALM SPRINGS;USA;33.829;-116.507
MYJ;MATSUYAMA;JAPAN;33.827;132.7
LGB;LONG BEACH;USA;33.818;-118.151
BEY;BEIRUT;LEBANON;33.813;35.489
LOO;LAGHOUAT;ALGERIA;33.764;2.927
IKI;IKI;JAPAN;33.749;129.785
NTK;TUSTIN;USA;33.706;-117.827
N/A;TSUIKI;JAPAN;33.685;131.041
MYR;MYRTLE BEACH;USA;33.68;-78.928
SNA;SANTA ANA;USA;33.676;-117.868
N/A;TABAS;IRAN;33.668;56.892
LBB;LUBBOCK;USA;33.664;-101.823
SHM;NANKI-SHIRAHAMA;JAPAN;33.662;135.364
CBM;COLOMBUS;USA;33.644;-88.444
ATL;ATLANTA;USA;33.64;-84.427
ISB;ISLAMABAD;PAKISTAN;33.616;73.099
ANB;ANNISTON;USA;33.588;-85.858
MNI;PLYMOUTH;MONTSERRAT ISLAND;33.587;-80.209
N/A;ILAM;IRAN;33.586;46.405
FUK;FUKUOKA;JAPAN;33.586;130.45
BHM;BIRMINGHAM;USA;33.563;-86.753
N/A;QASIM;PAKISTAN;33.561;73.032
CAS;CASABLANCA;MOROCCO;33.553;-7.661
KCZ;KOCHI;JAPAN;33.544;133.671
N/A;MECHERIA;ALGERIA;33.536;-0.242
LUF;PHOENIX;USA;33.535;-112.383
CJU;CHEJU;KOREA;33.511;126.493
N/A;IFRANE;MOROCCO;33.505;-5.153
GWO;GREENWOOD;USA;33.494;-90.084
OIT;OITA;JAPAN;33.479;131.737
TXK;TEXARKANA;USA;33.454;-93.991
N/A;KHORRAM ABAD;IRAN;33.436;48.286
PHX;PHOENIX;USA;33.434;-112.008
DAM;DAMASCUS;SYRIA;33.411;36.516
N/A;SHINDAND;AFGHANISTAN;33.391;62.261
AGS;BUSH FIELD;USA;33.37;-81.964
CMN;CASABLANCA;MOROCCO;33.368;-7.588
ROW;ROSWELL;USA;33.301;-104.531
SDA;BAGHDAD;IRAQ;33.262;44.234
TCS;TRUTH OR CONSEQUENCES;USA;33.237;-107.272
ELD;EL DORADO;USA;33.221;-92.813
HAC;HACHIJOJIMA;JAPAN;33.115;139.786
PXO;PORTO SANTO;MADEIRA;33.073;-16.35
TGR;TOUGGOURT;ALGERIA;33.068;6.089
GVT;GREENVILE;USA;33.068;-96.065
N/A;MANGLA;PAKISTAN;33.05;73.638
N/A;MIRANSHAH;PAKISTAN;33.013;70.064
RPN;ROSH PINA;ISRAEL;32.981;35.572
N/A;BANNU;PAKISTAN;32.972;70.525
N/A;ABDANAN;IRAN;32.934;47.483
HRM;TILREMPT;ALGERIA;32.93;3.312
N/A;DARAN;IRAN;32.929;51.561
NGS;NAGASAKI;JAPAN;32.922;129.923
CHS;CHARLESTON;USA;32.899;-80.04
DFW;DALLAS-FORT WORTH;USA;32.896;-97.037
XBJ;BIRJAND;IRAN;32.896;59.276
NKX;MIRAMAR;USA;32.868;-117.143
HMN;ALAMOGORDO;USA;32.852;-106.106
DAL;DALLAS;USA;32.847;-96.852
KMJ;KUMAMOTO;JAPAN;32.837;130.855
IPL;IMPERIAL;USA;32.834;-115.579
NJK;EL CENTRO;USA;32.829;-115.672
FTW;FORT WORTH;USA;32.82;-97.362
HFA;HAIFA;ISRAEL;32.811;35.044
N/A;EL BEIDA;LIBYA;32.789;21.964
MWL;MINERAL WELLS;USA;32.781;-98.06
N/A;ESFAHAN;IRAN;32.751;51.862
SAN;SAN DIEGO;USA;32.733;-117.189
NZY;SAN DIEGO;USA;32.699;-117.215
MCN;MACON;USA;32.693;-83.649
IXJ;JAMMU;INDIA;32.69;74.838
HOB;HOBBS;USA;32.688;-103.217
CXL;CALEXICO;USA;32.669;-115.513
FUJ;FUKUE;JAPAN;32.666;128.833
TIP;TRIPOLI;LIBYA;32.663;13.159
N/A;RAMAT DAVID;ISRAEL;32.66;35.182
YUM;YUMA;USA;32.656;-114.606
WRB;MACON;USA;32.64;-83.592
MXL;MEXICALI;MEXICO;32.631;-115.241
N/A;SEPAH;IRAN;32.621;51.697
SBO;SANTA BARBARA;USA;32.608;-82.369
N/A;MEGIDO AIRSTRIP;ISRAEL;32.599;35.228
N/A;ESFAHAN;IRAN;32.567;51.691
N/A;MIANWALI;PAKISTAN;32.563;71.571
NMM;MERIDIAN;USA;32.552;-88.556
TIJ;TIJUANA;MEXICO;32.541;-116.97
MLU;MONROE;USA;32.511;-92.037
BAD;SHREVEPORT;USA;32.502;-93.663
NBC;BEAUFORT;USA;32.477;-80.723
SHV;SHREVEPORT;USA;32.446;-93.826
N/A;EYN-SHEMER;ISRAEL;32.441;35.006
N/A;DEZFUL;IRAN;32.434;48.398
DYS;ABILENE;USA;32.421;-99.854
ABI;ABILENE;USA;32.411;-99.682
GGG;LONGVIEW;USA;32.385;-94.711
GHA;GHARDAIA;ALGERIA;32.384;3.794
MXF;MONTGOMERY;USA;32.379;-86.362
OMF;MAFRAQ;JORDAN;32.356;36.259
TYR;TYLER;USA;32.354;-95.402
SEM;SELMA;USA;32.344;-86.988
WSD;WHITE SANDS;USA;32.341;-106.403
CNM;CARLSBAD;USA;32.337;-104.263
LSF;FORT BENNING;USA;32.337;-84.991
JAN;JACKSON;USA;32.311;-90.076
N/A;REMADA;TUNISIA;32.306;10.382
N/A;WANA;PAKISTAN;32.305;69.569
IXP;PATHANKOT;INDIA;32.234;75.634
DMA;TUCSON;USA;32.166;-110.883
SAV;SAVANNAH;USA;32.127;-81.202
TUS;TUCSON;USA;32.116;-110.941
SDV;TEL-AVIV;ISRAEL;32.114;34.782
BEN;BENGHAZI;LIBYA;32.097;20.269
N/A;NYUTABARU;JAPAN;32.084;131.452
N/A;SARGODHA;PAKISTAN;32.049;72.665
SVN;HUNTER AAF;USA;32.01;-81.146
TLV;TEL-AVIV;ISRAEL;32.009;34.877
QMJ;MASJED SOLEIMAN;IRAN;32.002;49.271
ADJ;AMMAN;JORDAN;31.972;35.991
ERH;ER-RACHIDIA;MOROCCO;31.949;-4.401
MAF;MIDLAND;USA;31.942;-102.202
OGX;OUARGLA;ALGERIA;31.917;5.413
N/A;DERA ISMAIL KHAN;PAKISTAN;31.909;70.896
AZD;YAZD;IRAN;31.905;54.276
LHW;WRIGHT;USA;31.889;-81.562
N/A;SAHIWAL;PAKISTAN;31.889;72.309
KUU;KULU;INDIA;31.882;77.184
KMI;MIYAZAKI;JAPAN;31.877;131.448
JRS;JERUSALEM;ISRAEL;31.867;35.217
N/A;JERUSALEM;JORDAN;31.865;35.219
BIF;EL PASO;USA;31.849;-106.38
N/A;TEL-NOF;ISRAEL;31.839;34.822
ELP;EL PASO;USA;31.807;-106.378
KOJ;KAGOSHIMA;JAPAN;31.803;130.719
ESE;ENSENADA;MEXICO;31.795;-116.602
HFE;HEFEI;CHINA;31.78;117.298
INK;WINK;USA;31.779;-103.201
N/A;HAZTOR;ISRAEL;31.762;34.727
NKG;NANJING;CHINA;31.74;118.86
AMM;AMMAN;JORDAN;31.722;35.993
ATQ;AMRITSAR;INDIA;31.707;74.799
EBM;EL BORMA;TUNISIA;31.704;9.254
TUI;TURAIF;SAUDI ARABIA;31.692;38.731
HME;HASSI-MESSAOUD;ALGERIA;31.673;Jun 14
CNW;WACO;USA;31.638;-97.074
CJS;CIUDAD JUAREZ;MEXICO;31.636;-106.429
ACT;WACO;USA;31.611;-97.23
RAK;MARRAKECH;MOROCCO;31.607;-8.036
FHU;FORT HUACHUCA;USA;31.588;-110.344
LHE;LAHORE;PAKISTAN;31.521;74.403
KDH;KANDAHAR;AFGHANISTAN;31.506;65.848
N/A;LAHORE;PAKISTAN;31.495;74.346
DUG;DOUGLAS;USA;31.469;-109.604
OLS;NOGALES;USA;31.418;-110.848
URY;GURIAT;SAUDI ARABIA;31.411;37.279
N/A;ESSADOUIRA;MOROCCO;31.404;-9.685
ESF;ALEXANDRIA;USA;31.395;-92.296
N/A;KANOYA;JAPAN;31.367;130.845
LYP;FAISALABAD;PAKISTAN;31.365;72.995
SJT;SAN ANGELO;USA;31.358;-100.496
PZH;ZHOB;PAKISTAN;31.358;69.463
PPE;PUNTA PENASCO;MEXICO;31.352;-113.526
AWZ;AHWAZ;IRAN;31.337;48.762
MTZ;METZADA;ISRAEL;31.328;35.388
AEX;ALEXANDRIA;USA;31.327;-92.548
MUH;MERSA-MATRUH;EGYPT;31.325;27.222
DHN;DOTHAN;USA;31.321;-85.449
BEV;BEER-SHEBA;ISRAEL;31.287;34.723
PSD;PORT SAID;EGYPT;31.279;32.24
LFK;LUFKIN;USA;31.234;-94.75
N/A;TEL-AVIV FIR/CTA/UTA;ISRAEL;31.229;35.191
NOG;NOGALES;MEXICO;31.226;-110.976
N/A;NEVATIM;ISRAEL;31.208;35.012
SHA;SHANGHAI;CHINA;31.198;121.336
ALY;ALEXANDRIA;EGYPT;31.184;29.949
HLR;FORT HOOD;USA;31.139;-97.714
N/A;ZABOL;IRAN;31.097;61.544
N/A;SHIMLA;INDIA;31.082;77.058
N/A;EL ARISH;EGYPT;31.073;33.836
N/A;EL-GORA;EGYPT;31.069;34.129
GRK;KILLEEN;USA;31.067;-97.829
POE;FORT POLK;USA;31.045;-93.191
VAD;VALDOSTA;USA;30.968;-83.193
OZZ;OUARZAZATE;MOROCCO;30.939;-6.909
N/A;SAN FILIPE;MEXICO;30.93;-114.809
RAE;ARAR;SAUDI ARABIA;30.907;41.138
LUH;LUDHIAHA;INDIA;30.854;75.951
N/A;MANGOCHI;MALAWI;30.838;-85.182
N/A;OMIDYEH;IRAN;30.835;49.535
DRI;DERIDDER;USA;30.832;-93.34
WUH;WUHAN;CHINA;30.784;114.208
CEW;CRESTVIEW;USA;30.779;-86.522
N/A;RAMON;ISRAEL;30.776;34.667
N/A;SHOREKOTE;PAKISTAN;30.758;72.282
N/A;AGHAJARI;IRAN;30.745;49.676
N/A;OKARA;PAKISTAN;30.741;73.357
NSE;MILTON;USA;30.724;-87.022
CFD;BRYAN;USA;30.716;-96.331
MOB;MOBILE;USA;30.691;-88.243
IXC;CHANDIGARH;INDIA;30.673;76.788
BFM;MOBILE;USA;30.626;-88.068
N/A;EYN-YAHAV;ISRAEL;30.623;35.202
CLL;COLLEGE STATION;USA;30.588;-96.364
CTU;CHENGDU;CHINA;30.578;103.947
ELG;EL GOLEA;ALGERIA;30.571;2.859
MRX;BANDAR MAHSHAHR;IRAN;30.556;49.152
N/A;TICHANG;CHINA;30.552;111.469
BSR;BASRAH;IRAQ;30.549;47.662
TNE;TANEGASHIMA;JAPAN;30.547;130.95
BTR;BATON ROUGE;USA;30.533;-91.149
N/A;RAS LANOUF V 40;LIBYA;30. Mai;18.527
JAX;JACKSONVILLE;USA;30.494;-81.688
VPS;VALPARAISO;USA;30.483;-86.525
PNS;PENSACOLA;USA;30.473;-87.187
HRT;MARY ESTHER;USA;30.428;-86.689
BIX;BILOXI;USA;30.411;-88.924
N/A;NUEVO CASAS GRANDES;MEXICO;30.397;-107.875
TLH;TALLAHASSEE;USA;30.396;-84.35
KUM;YAKUSHIMA;JAPAN;30.386;130.659
AGA;AGADIR;MOROCCO;30.381;-9.546
