lat;lon;CODE;CITY;COUNTRY;AVG_TEMP;MONTH
-2.75;107.76;TJQ;TANJUNG PANDAN;INDONESIA;26.05;November
62.32;-150.09;TKA;TALKEETNA;USA;-6.1;November
4.89;-1.78;TKD;TAKORADI;GHANA;27.6;November
7.46;151.84;TKK;CHUUK;MICRONESIA;28.03;November
-14.71;-145.25;TKP;TAKAPOTO;FRENCH POLYNESIA;27.7;November
34.13;134.61;TKS;TOKUSHIMA;JAPAN;13.64;November
60.51;22.26;TKU;TURKU;FINLAND;1.59;November
-14.46;-145.02;TKX;TAKAROA;FRENCH POLYNESIA;27.7;November
19.34;-99.57;TLC;TOLUCA;MEXICO;11.04;November
-23.38;43.73;TLE;TOLIARA;MADAGASCAR;21.83;November
62.89;-155.98;TLJ;TATALINA;USA;-13.49;November
59.41;24.83;TLL;TALLINN-ULEMISTE INTERNATIONAL;ESTONIA;2.02;November
35.02;-1.45;TLM;TLEMCEN;ALGERIA;14.5;November
32.01;34.88;TLV;TEL-AVIV;ISRAEL;26.53;November
25.65;-80.43;TMB;KENDALL-TAMIAMI;USA;23.52;November
9.56;-0.86;TML;TAMALE;GHANA;28.64;November
-18.11;49.39;TMM;TOAMASINA;MADAGASCAR;25.11;November
61.41;23.6;TMP;TAMPERE;FINLAND;-1.59;November
22.81;5.45;TMR;TAMANRASSET;ALGERIA;29.99;November
0.38;6.71;TMS;SAO TOME;SAO TOME & PRINCIPE;25.7;November
-31.08;150.85;TMW;TAMWORTH;AUSTRALIA;22.5;November
29.24;0.28;TMX;TIMIMOUN;ALGERIA;17.66;November
65.56;-167.92;TNC;TIN CITY;USA;-11.55;November
30.55;130.95;TNE;TANEGASHIMA;JAPAN;18.26;November
48.75;2.11;TNF;TOUSSOUS-LE-NOBLE;FRANCE;7.94;November
35.73;-5.92;TNG;TANGER;MOROCCO;15.88;November
0.92;104.53;TNJ;TANJUNG PINANG;INDONESIA;26.65;November
33.94;8.11;TOE;TOZEUR;TUNISIA;17.08;November
40.49;-3.46;TOJ;MADRID;SPAIN;9.38;November
16.73;-3.01;TOM;TOMBOUCTOU;MALI;26.88;November
69.68;18.92;TOS;TROMSO;NORWAY;0.41;November
-20.79;165.26;TOU;TOUHO;NEW CALEDONIA;23.6;November
37.13;-92.08;TOX;TOBOLSK;RUSSIA;24.36;November
36.65;137.19;TOY;TOYAMA;JAPAN;11.11;November
27.98;-82.53;TPA;TAMPA;USA;20.59;November
-6.51;-76.37;TPP;TARAPOTO;PERU;28.06;November
21.42;-104.84;TPQ;TEPIC;MEXICO;21.13;November
37.91;12.49;TPS;TRAPANI;ITALY;16.17;November
8.07;-76.74;TRB;TURBO;COLOMBIA;27.11;November
25.57;-103.41;TRC;TORREON;MEXICO;19.25;November
59.19;10.26;TRF;TORP;NORWAY;0.62;November
3.33;117.57;TRK;TARAKEN;INDONESIA;27.53;November
8.54;81.18;TRR;TRINCIOMALEE;SRI LANKA;26.8;November
-8.09;-79.11;TRU;TRUJILLO;PERU;18.72;November
8.48;76.92;TRV;TRIVANDRUM;INDIA;27.26;November
1.38;173.15;TRW;TARAWA;KIRIBATI;28.47;November
10.77;78.71;TRZ;TIRUCHCHIRAPPALLI;INDIA;26.54;November
25.07;121.55;TSA;TAIPEI;TAIWAN;29.15;November
51.02;71.47;TSE;TSELINOGRAD;RUSSIA;-5.44;November
34.29;129.33;TSJ;TSUSHIMA;JAPAN;13.31;November
22.04;-98.81;TSL;TAMUIN;MEXICO;22.64;November
39.12;117.35;TSN;TIANJIN;CHINA;5.44;November
7.51;99.62;TST;TRANG;THAILAND;26.93;November
-19.25;146.77;TSV;TOWNSVILLE;AUSTRALIA;26.78;November
39.92;9.68;TTB;TORTOLI;ITALY;25.61;November
0.83;127.38;TTE;TERNATE;INDONESIA;27.34;November
17.67;54.02;TTH;THUMRAIT;OMAN;29.28;November
35.53;134.17;TTJ;TOTTORI;JAPAN;22.01;November
40.28;-74.81;TTN;TRENTON;USA;7.69;November
35.59;-5.32;TTU;TETOUAN;MOROCCO;16.54;November
0.81;-77.71;TUA;TULCAN;ECUADOR;11.78;November
-23.37;-149.52;TUB;TUBUAI;FRENCH POLYNESIA;23.48;November
-26.84;-65.11;TUC;TUCUMAN;ARGENTINA;23.74;November
13.74;-13.65;TUD;TAMBACOUNDA;SENEGAL;28.68;November
47.43;0.73;TUF;TOURS;FRANCE;7.94;November
31.69;38.73;TUI;TURAIF;SAUDI ARABIA;13.86;November
36.85;10.23;TUN;TUNIS;TUNISIA;17.02;November
-38.74;176.08;TUO;TAUPO;NEW ZEALAND;16.48;November
-3.79;-49.72;TUR;TUCURUI;BRAZIL;27.74;November
32.12;-110.94;TUS;TUCSON;USA;16.37;November
28.37;36.62;TUU;TABUK;SAUDI ARABIA;17.66;November
4.31;118.12;TWU;TAWAU;MALAYSIA;26.79;November
19.54;-98.17;TXA;TLAXCALA;MEXICO;14.52;November
24.19;120.65;TXG;CHUNG;TAIWAN;32.9;November
33.45;-93.99;TXK;TEXARKANA;USA;12.93;November
52.56;13.29;TXL;BERLIN;GERMANY;5.11;November
-4.58;-81.25;TYL;TALARA;PERU;22.81;November
-4.55;-81.22;TYL;TALARA;PERU;22.81;November
37.75;112.63;TYN;TAIYUAN;CHINA;15.8;November
32.35;-95.4;TYR;TYLER;USA;14.32;November
35.81;-83.99;TYS;KNOXVILLE;USA;9.4;November
61.16;-45.43;UAK;NARSSARSSUAQ;GREENLAND;-3.21;November
13.58;144.93;UAM;ANDERSEN;MARIANA ISLANDS;28.46;November
-19.77;-47.97;UBA;UBERABA;BRAZIL;24.5;November
33.93;131.28;UBJ;YAMAGUCHI;JAPAN;12.14;November
-18.88;-48.23;UDI;UBERLANDIA;BRAZIL;23.28;November
24.62;73.91;UDR;UDAIPUR;INDIA;21.77;November
-17.86;36.87;UEL;QUELIMANE;MOZAMBIQUE;27.49;November
26.36;126.71;UEO;KUMEJIMA;JAPAN;27.26;November
30.25;66.94;UET;QUETTA;PAKISTAN;10.91;November
54.56;55.87;UFA;UFA;RUSSIA;-3.53;November
42.42;-87.87;UGN;CHICAGO;USA;4.25;November
5.69;-76.64;UIB;QUIBDO;COLOMBIA;26.22;November
-0.14;-78.49;UIO;QUITO;ECUADOR;15.38;November
47.98;-4.17;UIP;QUIMPER;FRANCE;8.13;November
-49.31;-67.8;ULA;SAN JULIAN;ARGENTINA;12.9;November
63.79;20.28;UME;UMEA;SWEDEN;0.97;November
-31.14;136.82;UMR;WOOMERA;AUSTRALIA;23.25;November
36.67;68.91;UND;KUNDUZ;AFGHANISTAN;8.05;November
-5.06;119.55;UPG;UJUNG PANDANG;INDONESIA;27.07;November
-29.78;-57.04;URG;URUGUAIANA;BRAZIL;23.18;November
49.38;1.18;URO;ROUEN;FRANCE;7.24;November
31.41;37.28;URY;GURIAT;SAUDI ARABIA;15.02;November
35.59;129.35;USN;ULSAN;KOREA;22.25;November
17.39;102.79;UTH;UDON THANI;THAILAND;25.24;November
-28.4;21.26;UTN;UPINGTON;SOUTH AFRICA;24.82;November
-31.55;28.67;UTT;UMTATA;SOUTH AFRICA;18.72;November
-31.92;26.88;UTW;QUEENSTOWN;SOUTH AFRICA;18.56;November
51.81;107.44;UUD;ULAN-UDE;RUSSIA;-10.38;November
46.89;142.72;UUS;YUZHNO-SAKHALINSK;RUSSIA;-1.07;November
13.73;-60.95;UVF;HEWANDORRA;ST. LUCIA ISLAND;27.8;November
12.05;24.96;UYL;NYALA;SUDAN;30.58;November
63.05;21.76;VAA;VAASA;FINLAND;0.41;November
30.97;-83.19;VAD;VALDOSTA;USA;15.34;November
-21.59;-45.47;VAG;VARGINHA;BRAZIL;21.2;November
38.47;43.33;VAN;VAN;TURKEY;4.85;November
-18.59;-173.96;VAV;VAVA'U;TONGA;25.7;November
34.73;-120.58;VBG;LOMPOC;USA;25.87;November
57.66;18.35;VBY;VISBY;SWEDEN;4.52;November
-23.01;-47.13;VCP;CAMPINAS;BRAZIL;22.62;November
29.94;34.94;VDA;OVDA;ISRAEL;15.78;November
61.01;9.29;VDB;FAGERNES;NORWAY;-4.24;November
27.82;-17.89;VDE;HIERRO;CANARY ISLANDS;21.91;November
-40.87;-63;VDM;VIEDMA;ARGENTINA;17.77;November
9.22;-65.99;VDP;VALLE DE LA PASCUA;VENEZUELA;26.62;November
-31.94;-65.14;VDR;VILLA DOLORES;ARGENTINA;22.92;November
61.13;-146.25;VDZ;VALDEZ;USA;-1.36;November
19.15;-96.19;VER;VERA CRUZ;MEXICO;28.31;November
63.42;-20.28;VEY;VESTMANNAEYJAR;ICELAND;3.6;November
42.23;-8.63;VGO;VIGO;SPAIN;11.4;November
46.17;3.4;VHY;VICHY;FRANCE;3.78;November
48.11;16.57;VIE;VIENNA;AUSTRIA;5.74;November
42.88;-2.72;VIT;VITORIA;SPAIN;8.35;November
-20.26;-40.29;VIX;VITORIA;BRAZIL;24.78;November
55.59;37.26;VKO;MOSCOW;RUSSIA;0.5;November
39.49;-0.48;VLC;VALENCIA;SPAIN;14.16;November
41.71;-4.85;VLL;VALLADOLID;SPAIN;7.27;November
10.16;-67.93;VLN;VALENCIA;VENEZUELA;25.81;November
9.34;-70.58;VLV;VALERA;VENEZUELA;26.1;November
47.72;-2.72;VNE;VANNES;FRANCE;6.57;November
25.45;82.86;VNS;VARANASI;INDIA;22.01;November
-22.02;35.31;VNX;VILANKULU;MOZAMBIQUE;26.39;November
48.78;44.35;VOG;VOLGOGRAD;RUSSIA;0.71;November
39.22;22.79;VOL;NEA ANGHIALOS;GREECE;9.75;November
51.81;39.23;VOZ;VORONEZH;RUSSIA;0.45;November
30.48;-86.53;VPS;VALPARAISO;USA;14.76;November
23.03;-81.44;VRA;VARADERO;CUBA;22.48;November
27.66;-80.42;VRB;VERO BEACH;USA;21.23;November
62.17;27.87;VRK;VARKAUS;FINLAND;-3.5;November
41.27;-7.72;VRL;VILA REAL;ACORES;7.38;November
-26.98;24.73;VRU;VRYBURG;SOUTH AFRICA;22.33;November
59.59;16.63;VST;VASTERAS;SWEDEN;0.7;November
55.17;30.13;VTB;VITEBSK;RUSSIA;0.7;November
10.44;-73.25;VUP;VALLEDUPAR;COLOMBIA;28.3;November
4.17;-73.61;VVC;VILLAVICENCIO;COLOMBIA;25.87;November
-17.65;-63.14;VVI;SANTA CRUZ;BOLIVIA;25.92;November
26.57;8.48;VVZ;ILLIZI;ALGERIA;34.27;November
-13.27;35.27;VXC;LICHINGA;MOZAMBIQUE;21.98;November
16.83;-25.06;VXE;SAO VICENTE ISLAND;CAPE VERDE ISLANDS;25.35;November
56.93;14.73;VXO;VAXJO;SWEDEN;1.75;November
37.94;-75.47;WAL;WALLOPS ISLAND;USA;10.02;November
52.17;20.97;WAW;WARSAW;POLAND;3.89;November
-12.68;141.93;WEI;WEIPA;AUSTRALIA;28.85;November
-21.44;47.11;WFI;FIANARANTSOA;MADAGASCAR;21.66;November
-35.17;147.47;WGA;WAGGA WAGGA;AUSTRALIA;8.49;November
-9.67;120.3;WGP;WAINGAPU;INDONESIA;28.63;November
58.46;-3.09;WIC;WICK;UK;6.58;November
-1.32;36.82;WIL;NAIROBI;KENYA;19.22;November
-18.63;27.02;WKM;HWANGE NATIONAL PARK;ZIMBABWE;25.88;November
-41.33;174.81;WLG;WELLINGTON;NEW ZEALAND;14.31;November
26.22;68.39;WNS;NAWABSHAH;PAKISTAN;22.68;November
51.45;4.34;WOE;WOENSDRECHT;NETHERLANDS;4.79;November
32.64;-83.59;WRB;MACON;USA;12.91;November
40.02;-74.59;WRI;WRIGHTSTOWN;USA;7.8;November
51.1;16.89;WRO;WROCLAW;POLAND;4.78;November
-41.74;171.58;WSZ;WESTPORT;NEW ZEALAND;16.7;November
53.17;-0.52;WTN;WADDINGTON;UK;7.25;November
30.78;114.21;WUH;WUHAN;CHINA;12.15;November
7.73;27.98;WUU;WAU;SUDAN;29.55;November
53.51;8.05;WVN;WILHELMSHAVEN;GERMANY;19.91;November
39.01;-74.91;WWD;WILDWOOD;USA;7.6;November
-3.58;143.67;WWK;WEWAK;PAPUA NEW GUINEA;27.18;November
-27.13;-52.66;XAP;CHAPECO;BRAZIL;22.62;November
46.2;5.29;XBK;BOURG;FRANCE;3.5;November
53.54;9.84;XFW;HAMBURG;GERMANY;5.94;November
27.99;102.18;XIC;XICHANG;CHINA;13.66;November
34.45;108.75;XIY;XI'AN;CHINA;7.67;November
24.54;118.13;XMN;XIAMEN;CHINA;19.99;November
36.74;-6.06;XRY;JEREZ;SPAIN;14.7;November
59.5;-139.66;YAK;YAKUTAT;USA;0.72;November
46.49;-84.51;YAM;SAULT SAINTE MARIE;CANADA;1.14;November
3.84;11.52;YAO;YAOUNDE;CAMEROON;24.23;November
50.06;-97.03;YAV;WINNIPEG;CANADA;-4.09;November
51.39;-56.08;YAY;ST. ANTHONY;CANADA;-0.17;November
49.08;-125.77;YAZ;TOFINO;CANADA;7.25;November
68.53;-89.81;YBB;PELLY BAY;CANADA;-19.71;November
49.13;-68.21;YBC;BAIE COMEAU;CANADA;1.66;November
49.95;-125.27;YBL;CAMPBELL RIVER;CANADA;5.88;November
49.91;-99.95;YBR;BRANDON;CANADA;17.45;November
69.11;-105.14;YCB;CAMBRIDGE BAY;CANADA;-20.75;November
49.05;-123.87;YCD;NANAIMO;CANADA;4.63;November
47.01;-65.45;YCH;CHATHAM;CANADA;1.99;November
47.99;-66.33;YCL;CHARLO;CANADA;0.16;November
67.82;-115.14;YCO;COPPERMINE;CANADA;-16.87;November
52.08;-111.45;YCT;CORONATION;CANADA;-4.26;November
49.15;-121.94;YCW;CHILLIWACK;CANADA;6.28;November
70.49;-68.52;YCY;CLYDE RIVER;CANADA;-15.62;November
64.04;-139.13;YDA;DAWSON;CANADA;-17.75;November
61.37;-139.04;YDB;BURWASH;CANADA;-8.32;November
49.47;-120.51;YDC;PRINCETON;CANADA;-0.03;November
49.21;-57.39;YDF;DEER LAKE;CANADA;1.94;November
58.42;-130.03;YDL;DEASE LAKE;CANADA;-8.83;November
51.1;-100.05;YDN;DAUPHIN;CANADA;-4.54;November
55.74;-120.18;YDQ;DAWSON CREEK;CANADA;-4.82;November
36.63;128.36;YEC;YECHON;KOREA;7.1;November
53.67;-113.47;YED;EDMONTON;CANADA;-4.08;November
53.31;-113.58;YEG;EDMONTON;CANADA;-4.91;November
61.09;-94.07;YEK;ESKIMO POINT;CANADA;-14.74;November
49.21;-102.97;YEN;ESTEVAN;CANADA;-3.93;November
51.01;-2.64;YEO;YEOVILTON;UK;7.34;November
53.58;-116.47;YET;EDSON;CANADA;-4.76;November
68.3;-133.48;YEV;INUVIK;CANADA;-17.56;November
63.76;-68.56;YFB;IQALUIT;CANADA;-10.93;November
45.87;-66.53;YFC;FREDERICTON;CANADA;2.02;November
54.68;-101.68;YFO;FLIN FLON;CANADA;-7.55;November
61.18;-113.69;YFR;FORT RESOLUTION;CANADA;-10.23;November
61.76;-121.24;YFS;FORT SIMPSON;CANADA;-14.23;November
35.49;133.24;YGJ;MIHO;JAPAN;12.22;November
53.63;-77.7;YGL;LA GRANDE RIVIERE;CANADA;-4.97;November
48.78;-64.48;YGP;GASPE;CANADA;0.56;November
49.78;-86.94;YGQ;GERALDTON;CANADA;-4.69;November
47.43;-61.78;YGR;ILES DE LA MADELEINE;CANADA;3.88;November
55.28;-77.77;YGW;KUUJJUARARAPIK;CANADA;-13.69;November
56.35;-94.7;YGX;GILLAM;CANADA;-11.01;November
52.82;-102.31;YHB;HUDSON BAY;CANADA;-6.59;November
49.83;-92.74;YHD;DRYDEN;CANADA;-1.9;November
70.76;-117.81;YHI;HOLMAN ISLAND;CANADA;-17.28;November
68.64;-95.85;YHK;GJOA HAVEN;CANADA;-20.12;November
43.17;-79.94;YHM;HAMILTON;CANADA;4.09;November
45.52;-73.42;YHU;MONTREAL;CANADA;2.27;November
60.84;-115.78;YHY;HAY RIVER;CANADA;-10.51;November
44.88;-63.51;YHZ;HALIFAX;CANADA;4.38;November
48.77;-91.64;YIB;ATIKOKAN;CANADA;-3;November
72.68;-77.97;YIO;POND INLET;CANADA;-19.61;November
42.24;-83.53;YIP;DETROIT;USA;5.01;November
45.29;-73.28;YJN;ST. JEAN;CANADA;2.49;November
48.54;-58.55;YJT;STEPHENVILLE;CANADA;2.97;November
50.7;-120.44;YKA;KAMLOOPS;CANADA;2.57;November
43.46;-80.38;YKF;WATERLOO;CANADA;2.84;November
54.81;-66.81;YKL;SCHEFFERVILLE;CANADA;-8.14;November
62.09;129.77;YKS;YAKUTSK;RUSSIA;-25.8;November
51.52;-109.18;YKY;KINDERSLEY;CANADA;-4.09;November
43.86;-79.37;YKZ;TORONTO;CANADA;3.58;November
47.82;-83.35;YLD;CHAPLEAU;CANADA;-1.6;November
54.13;-108.52;YLJ;MEADOW LAKE;CANADA;-6.74;November
53.31;-110.07;YLL;LLOYDMINSTER;CANADA;-5.4;November
82.52;-62.28;YLT;ALERT;CANADA;-25.05;November
49.96;-119.38;YLW;KELOWNA;CANADA;2.5;November
63.62;-135.87;YMA;MAYO;CANADA;-14.92;November
50.33;-105.56;YMJ;MOOSE JAW;CANADA;-3.28;November
56.65;-111.22;YMM;FORT MCMURRAY;CANADA;-7.18;November
51.29;-80.61;YMO;MOOSONEE;CANADA;-3.74;November
-5.89;-76.12;YMS;YURIMAGUAS;PERU;28.05;November
46.27;-75.99;YMW;MANIWAKI;CANADA;0.08;November
45.68;-74.04;YMX;MONTREAL;CANADA;1.67;November
50.19;-61.79;YNA;NATASHQUAN;CANADA;-0.73;November
24.14;38.06;YNB;YENBO;SAUDI ARABIA;33.04;November
45.52;-75.56;YND;GATINEAU;CANADA;1.93;November
41.26;-80.68;YNG;YOUNGSTOWN;USA;5.16;November
49.76;-77.8;YNM;MATAGAMI;CANADA;-3.97;November
67.57;-139.84;YOC;OLD CROW;CANADA;-20.64;November
54.41;-110.28;YOD;COLD LAKE;CANADA;-5.82;November
58.62;-117.17;YOJ;HIGH LEVEL;CANADA;-10.92;November
26.74;83.45;YOP;GORAKHPUR;INDIA;21.04;November
45.32;-75.67;YOW;OTTAWA;CANADA;1.72;November
53.21;-105.67;YPA;PRINCE ALBERT;CANADA;-6.54;November
56.23;-117.45;YPE;PEACE RIVER;CANADA;-7.1;November
49.9;-98.28;YPG;PORTAGE-LA-PRAIRIE;CANADA;-3.63;November
51.45;-90.21;YPL;PICKLE LAKE;CANADA;-6.41;November
49.84;-64.29;YPN;PORT MENIER;CANADA;-0.47;November
44.23;-78.36;YPQ;PETERBOROUGH;CANADA;0.15;November
54.29;-130.45;YPR;PRINCE PUPERT;CANADA;5.59;November
58.77;-111.12;YPY;FORT CHIPEWYAN;CANADA;-8.58;November
44.98;-79.3;YQA;MUSKOKA;CANADA;1.23;November
52.18;-113.89;YQF;RED DEER INDUSTRIAL;CANADA;-3.95;November
42.28;-82.96;YQG;WINDSOR;CANADA;4.98;November
60.12;-128.82;YQH;WATSON LAKE;CANADA;-14.14;November
49.79;-94.36;YQK;KENORA;CANADA;-3.79;November
49.63;-112.8;YQL;LETHBRIDGE;CANADA;-4.37;November
46.11;-64.68;YQM;MONCTON;CANADA;2.07;November
49.71;-124.89;YQQ;COMOX;CANADA;5.94;November
50.43;-104.67;YQR;REGINA;CANADA;-4.78;November
48.37;-89.32;YQT;THUNDER BAY;CANADA;-7.29;November
55.18;-118.89;YQU;GRANDE PRAIRIE;CANADA;-5.56;November
51.27;-102.46;YQV;YORKTON;CANADA;-5.61;November
52.77;-108.24;YQW;NORTH BATTLEFORD;CANADA;-5.95;November
48.94;-54.57;YQX;GANDER;CANADA;1.91;November
46.16;-60.05;YQY;SYDNEY;CANADA;4.22;November
53.03;-122.51;YQZ;QUESNEL;CANADA;-0.67;November
74.72;-94.97;YRB;RESOLUTE;CANADA;-21.25;November
47.76;-69.59;YRI;RIVIERE DU LOUP;CANADA;0.1;November
48.52;-72.27;YRJ;ROBERVAL;CANADA;-1.12;November
52.43;-114.9;YRM;ROCKY MOUNTAIN HOUSE;CANADA;-4.56;November
62.81;-92.12;YRT;RANKIN INLET;CANADA;-16.66;November
45.44;-71.69;YSC;SHERBROOKE;CANADA;1.52;November
45.32;-65.89;YSJ;ST. JOHN;CANADA;2.28;November
60.02;-111.96;YSM;FORT SMITH;CANADA;-10.26;November
72.98;-84.61;YSR;NANISIVIK;CANADA;-19.14;November
46.44;-63.83;YSU;SUMMERSIDE;CANADA;3.62;November
71.99;-125.24;YSY;SACHS HARBOUR;CANADA;-18.55;November
64.23;-76.53;YTE;CAPE DORSET;CANADA;-8.8;November
55.8;-97.86;YTH;THOMPSON;CANADA;-11.19;November
44.12;-77.53;YTR;TRENTON;CANADA;3.36;November
48.57;-81.38;YTS;TIMMINS;CANADA;-2.86;November
69.43;-133.03;YUB;TUKTOYAKTUK;CANADA;-15.84;November
45.47;-73.74;YUL;MONTREAL;CANADA;2.4;November
32.66;-114.61;YUM;YUMA;USA;19.7;November
68.78;-81.24;YUX;HALL BEACH;CANADA;-18.06;November
48.21;-78.84;YUY;ROUYN;CANADA;-2.13;November
-11.71;43.24;YVA;MORONI;COMOROS ISLANDS;27.86;November
55.15;-105.26;YVC;LA RONGE;CANADA;-7.26;November
53.36;-110.82;YVG;VERMILLION;CANADA;-5.35;November
67.55;-64.03;YVM;BROUGHTON ISLAND;CANADA;-10.15;November
48.05;-77.78;YVO;VAL D'OR;CANADA;-2.34;November
65.28;-126.8;YVQ;NORMAN WELLS;CANADA;-17.45;November
55.84;-108.42;YVT;BUFFALO NARROWS;CANADA;-6.56;November
44.75;-81.11;YVV;WIARTON;CANADA;3;November
45.95;-77.32;YWA;PETAWAWA;CANADA;0.93;November
49.91;-97.23;YWG;WINNIPEG;CANADA;16.79;November
52.92;-66.86;YWK;WABUSH;CANADA;-7.73;November
52.18;-122.05;YWL;WILLIAMS LAKE;CANADA;-2.4;November
49.61;-115.78;YXC;CRANBROOK;CANADA;-0.98;November
53.57;-113.52;YXD;EDMONTON;CANADA;-3.47;November
52.17;-106.7;YXE;SASKATOON;CANADA;-5;November
50.02;-110.72;YXH;MEDICINE HAT;CANADA;-6.15;November
56.24;-120.74;YXJ;FORT SAINT JOHN;CANADA;-5.56;November
50.11;-91.9;YXL;SIOUX LOOKOUT;CANADA;-4.48;November
66.15;-65.71;YXP;PANGNIRTUNG;CANADA;-9.66;November
53.89;-122.68;YXS;PRINCE GEORGE;CANADA;-1.66;November
54.47;-128.58;YXT;TERRACE;CANADA;1.96;November
43.04;-81.15;YXU;LONDON;CANADA;4.13;November
49.03;-122.36;YXX;ABBOTSFORD;CANADA;6.66;November
60.71;-135.07;YXY;WHITEHORSE;CANADA;-8.99;November
46.36;-79.42;YYB;NORTH BAY;CANADA;-0.59;November
51.11;-114.02;YYC;CALGARY;CANADA;-1.27;November
54.83;-127.18;YYD;SMITHERS;CANADA;-1.72;November
49.46;-119.6;YYF;PENTICTON;CANADA;3.48;November
46.29;-63.12;YYG;CHARLOTTETOWN;CANADA;3.37;November
69.55;-93.58;YYH;SPENCE BAY;CANADA;-18.15;November
48.65;-123.43;YYJ;VICTORIA;CANADA;7.09;November
56.86;-101.08;YYL;LYNN LAKE;CANADA;-11.43;November
50.29;-107.69;YYN;SWIFT CURRENT;CANADA;-2.76;November
58.74;-94.07;YYQ;CHURCHILL;CANADA;-11.6;November
53.32;-60.43;YYR;GOOSE BAY;CANADA;-3.54;November
47.62;-52.75;YYT;ST. JOHN'S;CANADA;3.98;November
49.41;-82.47;YYU;KAPUSKASING;CANADA;-3.58;November
50.29;-88.91;YYW;ARMSTRONG;CANADA;-5.81;November
48.61;-68.21;YYY;MONT JOLI;CANADA;0.86;November
43.68;-79.63;YYZ;TORONTO;CANADA;4.03;November
43.74;-79.47;YZD;TORONTO;CANADA;3.97;November
45.89;-82.57;YZE;GORE BAY;CANADA;1.61;November
62.46;-114.44;YZF;YELLOWKNIFE;CANADA;-12.71;November
55.29;-114.78;YZH;SLAVE LAKE;CANADA;-4.85;November
53.25;-131.81;YZP;SANDSPIT;CANADA;6.34;November
50.68;-127.37;YZT;PORT HARDY;CANADA;5.65;November
54.14;-115.79;YZU;WHITECOURT;CANADA;-4.64;November
50.22;-66.27;YZV;SEPT-ILES;CANADA;-1.85;November
60.17;-132.74;YZW;TESLIN;CANADA;-9.33;November
44.98;-64.92;YZX;GREENWOOD;CANADA;4.5;November
29.48;60.91;ZAH;ZAHEDAN;IRAN;13.09;November
-39.65;-73.09;ZAL;VALDIVIA;CHILE;7.62;November
6.92;122.06;ZAM;ZAMBOANGA;PHILIPPINES;28.24;November
41.67;-1.04;ZAZ;ZARAGOZA;SPAIN;10.69;November
48.79;8.19;ZCC;BADEN-BADEN;GERMANY;5.66;November
52.59;10.02;ZCN;CELLE;GERMANY;5.66;November
-38.77;-72.64;ZCO;TEMUCO;CHILE;12.72;November
62.21;-133.38;ZFA;FARO;CANADA;-13.87;November
12.56;-16.28;ZIG;ZIGUINCHOR;SENEGAL;26.96;November
19.15;-104.56;ZLO;MANZANILLO;MEXICO;28.39;November
20.05;-102.28;ZMM;ZAMORA;MEXICO;18.08;November
13.78;8.98;ZND;ZINDER;NIGER;27.28;November
50.17;8.96;ZNF;HANAU;GERMANY;6.1;November
50.33;7.53;ZNV;KOBLENZ;GERMANY;6.2;November
-6.22;39.23;ZNZ;ZANZIBAR;TANZANIA;27.12;November
-40.61;-73.06;ZOS;OSORNO;CHILE;12.57;November
49.3;8.45;ZQC;SPEYER;GERMANY;6.22;November
49.86;6.79;ZQF;TRIER;GERMANY;17.18;November
47.97;8.52;ZQL;DONAUESCHINGEN;GERMANY;2.99;November
-45.02;168.74;ZQN;QUEENSTOWN INTERNATIONAL;NEW ZEALAND;14.15;November
47.47;8.55;ZRH;ZURICH;SWITZERLAND;4.85;November
24.06;-74.52;ZSA;COCKBURN TOWN;BAHAMAS;25.4;November
-21.32;55.43;ZSE;ST.-PIERRE;REUNION ISLAND;25.06;November
37.75;20.88;ZTH;ZAKYNTHOS;GREECE;11.8;November
16.56;104.76;ZVK;SAVANNAKHET;LAOS;24.99;November
24.96;91.87;ZYL;SYLHET OSMANI;BANGLADESH;35.22;November
36.82;7.81;AAE;ANNABA;ALGERIA;26.2;Dezember
50.82;6.19;AAH;AACHEN;GERMANY;4.21;Dezember
57.09;9.85;AAL;AALBORG;DENMARK;2.44;Dezember
56.3;10.62;AAR;AARHUS;DENMARK;-22.03;Dezember
53.74;91.39;ABA;ABAKAN;RUSSIA;-14.34;Dezember
30.37;48.23;ABD;ABADAN;IRAN;14.51;Dezember
32.41;-99.68;ABI;ABILENE;USA;8.31;Dezember
35.04;-106.61;ABQ;KIRTLAND A.F.B.;USA;2.93;Dezember
22.38;31.61;ABS;ABU SIMBEL;EGYPT;17.7;Dezember
-36.07;146.96;ABX;ALBURY;AUSTRALIA;22.65;Dezember
57.2;-2.2;ABZ;ABERDEEN;UK;4.06;Dezember
16.76;-99.75;ACA;ACAPULCO;MEXICO;26.83;Dezember
5.6;-0.17;ACC;ACCRA;GHANA;28.29;Dezember
28.95;-13.61;ACE;LANZEROTE;CANARY ISLANDS;18.76;Dezember
47.49;9.56;ACH;ALTENRHEIN;SWITZERLAND;1.16;Dezember
41.25;-70.06;ACK;NANTUCKET;USA;7.2;Dezember
31.61;-97.23;ACT;WACO;USA;9.86;Dezember
36.98;35.28;ADA;ADANA;TURKEY;11.05;Dezember
37;35.43;ADA;ADANA;TURKEY;10.82;Dezember
38.29;27.16;ADB;IZMIR;TURKEY;9.81;Dezember
8.98;38.8;ADD;ADDIS ABABA;ETHIOPIA;15.84;Dezember
34.8;-96.67;ADH;ALDAN;RUSSIA;6.78;Dezember
31.97;35.99;ADJ;AMMAN;JORDAN;9.52;Dezember
